installment_id,disbursement_id,installment_number,due_date,due_amount,paid_at,paid_amount
INST_0000407,DISB_000036,11,2026-11-26,8121.25,,
INST_0000408,DISB_000036,12,2026-12-26,8121.25,,
INST_0000409,DISB_000037,1,2026-01-30,29750.42,,
INST_0000410,DISB_000037,2,2026-03-01,29750.42,,
INST_0000411,DISB_000037,3,2026-03-31,29750.42,,
INST_0000412,DISB_000037,4,2026-04-30,29750.42,,
INST_0000413,DISB_000037,5,2026-05-30,29750.42,,
INST_0000414,DISB_000037,6,2026-06-29,29750.42,,
INST_0000415,DISB_000037,7,2026-07-29,29750.42,,
INST_0000416,DISB_000037,8,2026-08-28,29750.42,,
INST_0000417,DISB_000037,9,2026-09-27,29750.42,,
INST_0000418,DISB_000038,1,2025-11-14,44985.0,2025-11-12,44985.0
INST_0000419,DISB_000038,2,2025-12-14,44985.0,2025-12-14,44985.0
INST_0000420,DISB_000038,3,2026-01-13,44985.0,2026-01-11,44985.0
INST_0000421,DISB_000039,1,2025-12-02,18413.67,2025-12-02,18413.67
INST_0000422,DISB_000039,2,2026-01-01,18413.67,2025-12-28,18413.67
INST_0000423,DISB_000039,3,2026-01-31,18413.67,,
INST_0000424,DISB_000039,4,2026-03-02,18413.67,,
INST_0000425,DISB_000039,5,2026-04-01,18413.67,,
INST_0000426,DISB_000039,6,2026-05-01,18413.67,,
INST_0000427,DISB_000039,7,2026-05-31,18413.67,,
INST_0000428,DISB_000039,8,2026-06-30,18413.67,,
INST_0000429,DISB_000039,9,2026-07-30,18413.67,,
INST_0000430,DISB_000039,10,2026-08-29,18413.67,,
INST_0000431,DISB_000039,11,2026-09-28,18413.67,,
INST_0000432,DISB_000039,12,2026-10-28,18413.67,,
INST_0000433,DISB_000039,13,2026-11-27,18413.67,,
INST_0000434,DISB_000039,14,2026-12-27,18413.67,,
INST_0000435,DISB_000039,15,2027-01-26,18413.67,,
INST_0000436,DISB_000039,16,2027-02-25,18413.67,,
INST_0000437,DISB_000039,17,2027-03-27,18413.67,,
INST_0000438,DISB_000039,18,2027-04-26,18413.67,,
INST_0000439,DISB_000040,1,2025-10-27,44470.0,2025-11-18,44470.0
INST_0000440,DISB_000040,2,2025-11-26,44470.0,,
INST_0000441,DISB_000040,3,2025-12-26,44470.0,2025-12-26,44470.0
INST_0000442,DISB_000040,4,2026-01-25,44470.0,,
INST_0000443,DISB_000040,5,2026-02-24,44470.0,,
INST_0000444,DISB_000040,6,2026-03-26,44470.0,,
INST_0000445,DISB_000041,1,2025-07-20,50212.5,2025-07-20,50212.5
INST_0000446,DISB_000041,2,2025-08-19,50212.5,2025-09-25,50212.5
INST_0000447,DISB_000041,3,2025-09-18,50212.5,,
INST_0000448,DISB_000041,4,2025-10-18,50212.5,2025-10-18,50212.5
INST_0000449,DISB_000041,5,2025-11-17,50212.5,2025-11-17,50212.5
INST_0000450,DISB_000041,6,2025-12-17,50212.5,,
INST_0000451,DISB_000041,7,2026-01-16,50212.5,,
INST_0000452,DISB_000041,8,2026-02-15,50212.5,,
INST_0000453,DISB_000041,9,2026-03-17,50212.5,,
INST_0000454,DISB_000041,10,2026-04-16,50212.5,,
INST_0000455,DISB_000041,11,2026-05-16,50212.5,,
INST_0000456,DISB_000041,12,2026-06-15,50212.5,,
INST_0000457,DISB_000042,1,2025-06-13,109860.75,2025-06-09,109860.75
INST_0000458,DISB_000042,2,2025-07-13,109860.75,,
INST_0000459,DISB_000042,3,2025-08-12,109860.75,2025-09-12,109860.75
INST_0000460,DISB_000043,1,2025-07-30,100776.39,,
INST_0000461,DISB_000043,2,2025-08-29,100776.39,2025-08-29,100776.39
INST_0000462,DISB_000043,3,2025-09-28,100776.39,2025-09-25,100776.39
INST_0000463,DISB_000043,4,2025-10-28,100776.39,2025-10-23,100776.39
INST_0000464,DISB_000043,5,2025-11-27,100776.39,2025-11-24,100776.39
INST_0000465,DISB_000043,6,2025-12-27,100776.39,2025-12-26,100776.39
INST_0000466,DISB_000043,7,2026-01-26,100776.39,,
INST_0000467,DISB_000043,8,2026-02-25,100776.39,,
INST_0000468,DISB_000043,9,2026-03-27,100776.39,,
INST_0000469,DISB_000044,1,2026-01-06,54328.33,2026-01-06,54328.33
INST_0000470,DISB_000044,2,2026-02-05,54328.33,,
INST_0000471,DISB_000044,3,2026-03-07,54328.33,,
INST_0000472,DISB_000044,4,2026-04-06,54328.33,,
INST_0000473,DISB_000044,5,2026-05-06,54328.33,,
INST_0000474,DISB_000044,6,2026-06-05,54328.33,,
INST_0000475,DISB_000044,7,2026-07-05,54328.33,,
INST_0000476,DISB_000044,8,2026-08-04,54328.33,,
INST_0000477,DISB_000044,9,2026-09-03,54328.33,,
INST_0000478,DISB_000045,1,2025-11-24,18225.28,2025-11-23,18225.28
INST_0000479,DISB_000045,2,2025-12-24,18225.28,2025-12-21,18225.28
INST_0000480,DISB_000045,3,2026-01-23,18225.28,,
INST_0000481,DISB_000045,4,2026-02-22,18225.28,,
INST_0000482,DISB_000045,5,2026-03-24,18225.28,,
INST_0000483,DISB_000045,6,2026-04-23,18225.28,,
INST_0000484,DISB_000045,7,2026-05-23,18225.28,,
INST_0000485,DISB_000045,8,2026-06-22,18225.28,,
INST_0000486,DISB_000045,9,2026-07-22,18225.28,,
INST_0000487,DISB_000046,1,2025-03-28,40207.5,2025-03-23,40207.5
INST_0000488,DISB_000046,2,2025-04-27,40207.5,2025-04-24,40207.5
INST_0000489,DISB_000046,3,2025-05-27,40207.5,2025-05-24,40207.5
INST_0000490,DISB_000047,1,2025-05-11,72480.0,2025-05-08,72480.0
INST_0000491,DISB_000047,2,2025-06-10,72480.0,2025-06-06,72480.0
INST_0000492,DISB_000047,3,2025-07-10,72480.0,2025-07-07,72480.0
INST_0000493,DISB_000047,4,2025-08-09,72480.0,2025-08-05,72480.0
INST_0000494,DISB_000047,5,2025-09-08,72480.0,,
INST_0000495,DISB_000047,6,2025-10-08,72480.0,2025-10-07,72480.0
INST_0000496,DISB_000048,1,2025-06-11,17887.12,2025-06-11,17887.12
INST_0000497,DISB_000048,2,2025-07-11,17887.12,2025-07-11,17887.12
INST_0000498,DISB_000048,3,2025-08-10,17887.12,2025-08-09,17887.12
INST_0000499,DISB_000048,4,2025-09-09,17887.12,2025-09-05,17887.12
INST_0000500,DISB_000048,5,2025-10-09,17887.12,2025-10-09,17887.12
INST_0000501,DISB_000048,6,2025-11-08,17887.12,2025-11-24,17887.12
INST_0000502,DISB_000048,7,2025-12-08,17887.12,2025-12-13,17887.12
INST_0000503,DISB_000048,8,2026-01-07,17887.12,2026-01-04,17887.12
INST_0000504,DISB_000048,9,2026-02-06,17887.12,,
INST_0000505,DISB_000048,10,2026-03-08,17887.12,,
INST_0000506,DISB_000048,11,2026-04-07,17887.12,,
INST_0000507,DISB_000048,12,2026-05-07,17887.12,,
INST_0000508,DISB_000048,13,2026-06-06,17887.12,,
INST_0000509,DISB_000048,14,2026-07-06,17887.12,,
INST_0000510,DISB_000048,15,2026-08-05,17887.12,,
INST_0000511,DISB_000048,16,2026-09-04,17887.12,,
INST_0000512,DISB_000048,17,2026-10-04,17887.12,,
INST_0000513,DISB_000048,18,2026-11-03,17887.12,,
INST_0000514,DISB_000049,1,2025-06-09,18215.83,2025-06-09,18215.83
INST_0000515,DISB_000049,2,2025-07-09,18215.83,2025-07-05,18215.83
INST_0000516,DISB_000049,3,2025-08-08,18215.83,2025-08-07,18215.83
INST_0000517,DISB_000049,4,2025-09-07,18215.83,,
INST_0000518,DISB_000049,5,2025-10-07,18215.83,2025-10-04,18215.83
INST_0000519,DISB_000049,6,2025-11-06,18215.83,2025-11-06,18215.83
INST_0000520,DISB_000049,7,2025-12-06,18215.83,2025-12-06,18215.83
INST_0000521,DISB_000049,8,2026-01-05,18215.83,2026-01-01,18215.83
INST_0000522,DISB_000049,9,2026-02-04,18215.83,,
INST_0000523,DISB_000049,10,2026-03-06,18215.83,,
INST_0000524,DISB_000049,11,2026-04-05,18215.83,,
INST_0000525,DISB_000049,12,2026-05-05,18215.83,,
INST_0000526,DISB_000050,1,2025-12-31,12294.17,2025-12-26,12294.17
INST_0000527,DISB_000050,2,2026-01-30,12294.17,,
INST_0000528,DISB_000050,3,2026-03-01,12294.17,,
INST_0000529,DISB_000050,4,2026-03-31,12294.17,,
INST_0000530,DISB_000050,5,2026-04-30,12294.17,,
INST_0000531,DISB_000050,6,2026-05-30,12294.17,,
INST_0000532,DISB_000050,7,2026-06-29,12294.17,,
INST_0000533,DISB_000050,8,2026-07-29,12294.17,,
INST_0000534,DISB_000050,9,2026-08-28,12294.17,,
INST_0000535,DISB_000050,10,2026-09-27,12294.17,,
INST_0000536,DISB_000050,11,2026-10-27,12294.17,,
INST_0000537,DISB_000050,12,2026-11-26,12294.17,,
INST_0000538,DISB_000050,13,2026-12-26,12294.17,,
INST_0000539,DISB_000050,14,2027-01-25,12294.17,,
INST_0000540,DISB_000050,15,2027-02-24,12294.17,,
INST_0000541,DISB_000050,16,2027-03-26,12294.17,,
INST_0000542,DISB_000050,17,2027-04-25,12294.17,,
INST_0000543,DISB_000050,18,2027-05-25,12294.17,,
INST_0000544,DISB_000050,19,2027-06-24,12294.17,,
INST_0000545,DISB_000050,20,2027-07-24,12294.17,,
INST_0000546,DISB_000050,21,2027-08-23,12294.17,,
INST_0000547,DISB_000050,22,2027-09-22,12294.17,,
INST_0000548,DISB_000050,23,2027-10-22,12294.17,,
INST_0000549,DISB_000050,24,2027-11-21,12294.17,,
INST_0000550,DISB_000051,1,2025-03-11,12466.25,2025-03-09,12466.25
INST_0000551,DISB_000051,2,2025-04-10,12466.25,2025-04-25,12466.25
INST_0000552,DISB_000051,3,2025-05-10,12466.25,2025-05-08,12466.25
INST_0000553,DISB_000051,4,2025-06-09,12466.25,,
INST_0000554,DISB_000051,5,2025-07-09,12466.25,2025-07-07,12466.25
INST_0000555,DISB_000051,6,2025-08-08,12466.25,2025-08-24,12466.25
INST_0000556,DISB_000051,7,2025-09-07,12466.25,2025-09-05,12466.25
INST_0000557,DISB_000051,8,2025-10-07,12466.25,2025-10-03,12466.25
INST_0000558,DISB_000051,9,2025-11-06,12466.25,2025-11-06,12466.25
INST_0000559,DISB_000051,10,2025-12-06,12466.25,2025-12-03,12466.25
INST_0000560,DISB_000051,11,2026-01-05,12466.25,2026-01-01,12466.25
INST_0000561,DISB_000051,12,2026-02-04,12466.25,,
INST_0000562,DISB_000051,13,2026-03-06,12466.25,,
INST_0000563,DISB_000051,14,2026-04-05,12466.25,,
INST_0000564,DISB_000051,15,2026-05-05,12466.25,,
INST_0000565,DISB_000051,16,2026-06-04,12466.25,,
INST_0000566,DISB_000051,17,2026-07-04,12466.25,,
INST_0000567,DISB_000051,18,2026-08-03,12466.25,,
INST_0000568,DISB_000052,1,2026-01-08,38191.67,2026-01-08,38191.67
INST_0000569,DISB_000052,2,2026-02-07,38191.67,,
INST_0000570,DISB_000052,3,2026-03-09,38191.67,,
INST_0000571,DISB_000052,4,2026-04-08,38191.67,,
INST_0000572,DISB_000052,5,2026-05-08,38191.67,,
INST_0000573,DISB_000052,6,2026-06-07,38191.67,,
INST_0000574,DISB_000052,7,2026-07-07,38191.67,,
INST_0000575,DISB_000052,8,2026-08-06,38191.67,,
INST_0000576,DISB_000052,9,2026-09-05,38191.67,,
INST_0000577,DISB_000052,10,2026-10-05,38191.67,,
INST_0000578,DISB_000052,11,2026-11-04,38191.67,,
INST_0000579,DISB_000052,12,2026-12-04,38191.67,,
INST_0000580,DISB_000052,13,2027-01-03,38191.67,,
INST_0000581,DISB_000052,14,2027-02-02,38191.67,,
INST_0000582,DISB_000052,15,2027-03-04,38191.67,,
INST_0000583,DISB_000052,16,2027-04-03,38191.67,,
INST_0000584,DISB_000052,17,2027-05-03,38191.67,,
INST_0000585,DISB_000052,18,2027-06-02,38191.67,,
INST_0000586,DISB_000053,1,2025-02-19,65373.75,2025-02-18,65373.75
INST_0000587,DISB_000053,2,2025-03-21,65373.75,2025-04-24,65373.75
INST_0000588,DISB_000053,3,2025-04-20,65373.75,2025-04-15,65373.75
INST_0000589,DISB_000053,4,2025-05-20,65373.75,2025-05-20,65373.75
INST_0000590,DISB_000053,5,2025-06-19,65373.75,2025-06-18,65373.75
INST_0000591,DISB_000053,6,2025-07-19,65373.75,2025-07-18,65373.75
INST_0000592,DISB_000053,7,2025-08-18,65373.75,2025-08-13,65373.75
INST_0000593,DISB_000053,8,2025-09-17,65373.75,2025-09-17,65373.75
INST_0000594,DISB_000053,9,2025-10-17,65373.75,2025-10-17,65373.75
INST_0000595,DISB_000053,10,2025-11-16,65373.75,2025-11-12,65373.75
INST_0000596,DISB_000053,11,2025-12-16,65373.75,2025-12-16,65373.75
INST_0000597,DISB_000053,12,2026-01-15,65373.75,2026-01-11,65373.75
INST_0000598,DISB_000054,1,2025-12-20,20786.33,2025-12-20,20786.33
INST_0000599,DISB_000054,2,2026-01-19,20786.33,,
INST_0000600,DISB_000054,3,2026-02-18,20786.33,,
INST_0000601,DISB_000054,4,2026-03-20,20786.33,,
INST_0000602,DISB_000054,5,2026-04-19,20786.33,,
INST_0000603,DISB_000054,6,2026-05-19,20786.33,,
INST_0000604,DISB_000054,7,2026-06-18,20786.33,,
INST_0000605,DISB_000054,8,2026-07-18,20786.33,,
INST_0000606,DISB_000054,9,2026-08-17,20786.33,,
INST_0000607,DISB_000055,1,2026-01-30,317962.5,,
INST_0000608,DISB_000055,2,2026-03-01,317962.5,,
INST_0000609,DISB_000055,3,2026-03-31,317962.5,,
INST_0000610,DISB_000056,1,2025-12-28,5177.33,2026-01-22,5177.33
INST_0000611,DISB_000056,2,2026-01-27,5177.33,,
INST_0000612,DISB_000056,3,2026-02-26,5177.33,,
INST_0000613,DISB_000056,4,2026-03-28,5177.33,,
INST_0000614,DISB_000056,5,2026-04-27,5177.33,,
INST_0000615,DISB_000056,6,2026-05-27,5177.33,,
INST_0000616,DISB_000056,7,2026-06-26,5177.33,,
INST_0000617,DISB_000056,8,2026-07-26,5177.33,,
INST_0000618,DISB_000056,9,2026-08-25,5177.33,,
INST_0000619,DISB_000056,10,2026-09-24,5177.33,,
INST_0000620,DISB_000056,11,2026-10-24,5177.33,,
INST_0000621,DISB_000056,12,2026-11-23,5177.33,,
INST_0000622,DISB_000057,1,2025-11-01,69600.0,2025-10-31,69600.0
INST_0000623,DISB_000057,2,2025-12-01,69600.0,2025-11-30,69600.0
INST_0000624,DISB_000057,3,2025-12-31,69600.0,2025-12-27,69600.0
INST_0000625,DISB_000057,4,2026-01-30,69600.0,,
INST_0000626,DISB_000057,5,2026-03-01,69600.0,,
INST_0000627,DISB_000057,6,2026-03-31,69600.0,,
INST_0000628,DISB_000057,7,2026-04-30,69600.0,,
INST_0000629,DISB_000057,8,2026-05-30,69600.0,,
INST_0000630,DISB_000057,9,2026-06-29,69600.0,,
INST_0000631,DISB_000057,10,2026-07-29,69600.0,,
INST_0000632,DISB_000057,11,2026-08-28,69600.0,,
INST_0000633,DISB_000057,12,2026-09-27,69600.0,,
INST_0000634,DISB_000057,13,2026-10-27,69600.0,,
INST_0000635,DISB_000057,14,2026-11-26,69600.0,,
INST_0000636,DISB_000057,15,2026-12-26,69600.0,,
INST_0000637,DISB_000057,16,2027-01-25,69600.0,,
INST_0000638,DISB_000057,17,2027-02-24,69600.0,,
INST_0000639,DISB_000057,18,2027-03-26,69600.0,,
INST_0000640,DISB_000057,19,2027-04-25,69600.0,,
INST_0000641,DISB_000057,20,2027-05-25,69600.0,,
INST_0000642,DISB_000057,21,2027-06-24,69600.0,,
INST_0000643,DISB_000057,22,2027-07-24,69600.0,,
INST_0000644,DISB_000057,23,2027-08-23,69600.0,,
INST_0000645,DISB_000057,24,2027-09-22,69600.0,,
INST_0000646,DISB_000058,1,2025-03-11,13843.06,2025-03-09,13843.06
INST_0000647,DISB_000058,2,2025-04-10,13843.06,2025-04-08,13843.06
INST_0000648,DISB_000058,3,2025-05-10,13843.06,,
INST_0000649,DISB_000058,4,2025-06-09,13843.06,,
INST_0000650,DISB_000058,5,2025-07-09,13843.06,2025-07-07,13843.06
INST_0000651,DISB_000058,6,2025-08-08,13843.06,,
INST_0000652,DISB_000058,7,2025-09-07,13843.06,,
INST_0000653,DISB_000058,8,2025-10-07,13843.06,2025-11-14,13843.06
INST_0000654,DISB_000058,9,2025-11-06,13843.06,2025-11-06,13843.06
INST_0000655,DISB_000058,10,2025-12-06,13843.06,2025-12-02,13843.06
INST_0000656,DISB_000058,11,2026-01-05,13843.06,2026-01-02,13843.06
INST_0000657,DISB_000058,12,2026-02-04,13843.06,,
INST_0000658,DISB_000058,13,2026-03-06,13843.06,,
INST_0000659,DISB_000058,14,2026-04-05,13843.06,,
INST_0000660,DISB_000058,15,2026-05-05,13843.06,,
INST_0000661,DISB_000058,16,2026-06-04,13843.06,,
INST_0000662,DISB_000058,17,2026-07-04,13843.06,,
INST_0000663,DISB_000058,18,2026-08-03,13843.06,,
INST_0000664,DISB_000059,1,2026-01-22,93605.0,,
INST_0000665,DISB_000059,2,2026-02-21,93605.0,,
INST_0000666,DISB_000059,3,2026-03-23,93605.0,,
INST_0000667,DISB_000059,4,2026-04-22,93605.0,,
INST_0000668,DISB_000059,5,2026-05-22,93605.0,,
INST_0000669,DISB_000059,6,2026-06-21,93605.0,,
INST_0000670,DISB_000059,7,2026-07-21,93605.0,,
INST_0000671,DISB_000059,8,2026-08-20,93605.0,,
INST_0000672,DISB_000059,9,2026-09-19,93605.0,,
INST_0000673,DISB_000060,1,2025-07-18,107293.75,2025-07-13,107293.75
INST_0000674,DISB_000060,2,2025-08-17,107293.75,2025-08-17,107293.75
INST_0000675,DISB_000060,3,2025-09-16,107293.75,2025-09-11,107293.75
INST_0000676,DISB_000060,4,2025-10-16,107293.75,,
INST_0000677,DISB_000060,5,2025-11-15,107293.75,2025-11-11,107293.75
INST_0000678,DISB_000060,6,2025-12-15,107293.75,2025-12-11,107293.75
INST_0000679,DISB_000060,7,2026-01-14,107293.75,2026-01-10,107293.75
INST_0000680,DISB_000060,8,2026-02-13,107293.75,,
INST_0000681,DISB_000060,9,2026-03-15,107293.75,,
INST_0000682,DISB_000060,10,2026-04-14,107293.75,,
INST_0000683,DISB_000060,11,2026-05-14,107293.75,,
INST_0000684,DISB_000060,12,2026-06-13,107293.75,,
INST_0000685,DISB_000061,1,2025-08-16,9584.0,2025-08-13,9584.0
INST_0000686,DISB_000061,2,2025-09-15,9584.0,2025-09-14,9584.0
INST_0000687,DISB_000061,3,2025-10-15,9584.0,2025-10-15,9584.0
INST_0000688,DISB_000061,4,2025-11-14,9584.0,2025-11-09,9584.0
INST_0000689,DISB_000061,5,2025-12-14,9584.0,,
INST_0000690,DISB_000061,6,2026-01-13,9584.0,2026-01-12,9584.0
INST_0000691,DISB_000061,7,2026-02-12,9584.0,,
INST_0000692,DISB_000061,8,2026-03-14,9584.0,,
INST_0000693,DISB_000061,9,2026-04-13,9584.0,,
INST_0000694,DISB_000061,10,2026-05-13,9584.0,,
INST_0000695,DISB_000061,11,2026-06-12,9584.0,,
INST_0000696,DISB_000061,12,2026-07-12,9584.0,,
INST_0000697,DISB_000061,13,2026-08-11,9584.0,,
INST_0000698,DISB_000061,14,2026-09-10,9584.0,,
INST_0000699,DISB_000061,15,2026-10-10,9584.0,,
INST_0000700,DISB_000061,16,2026-11-09,9584.0,,
INST_0000701,DISB_000061,17,2026-12-09,9584.0,,
INST_0000702,DISB_000061,18,2027-01-08,9584.0,,
INST_0000703,DISB_000061,19,2027-02-07,9584.0,,
INST_0000704,DISB_000061,20,2027-03-09,9584.0,,
INST_0000705,DISB_000061,21,2027-04-08,9584.0,,
INST_0000706,DISB_000061,22,2027-05-08,9584.0,,
INST_0000707,DISB_000061,23,2027-06-07,9584.0,,
INST_0000708,DISB_000061,24,2027-07-07,9584.0,,
INST_0000709,DISB_000062,1,2025-08-15,40645.83,2025-08-13,40645.83
INST_0000710,DISB_000062,2,2025-09-14,40645.83,2025-09-11,40645.83
INST_0000711,DISB_000062,3,2025-10-14,40645.83,2025-10-12,40645.83
INST_0000712,DISB_000062,4,2025-11-13,40645.83,2025-11-08,40645.83
INST_0000713,DISB_000062,5,2025-12-13,40645.83,2025-12-08,40645.83
INST_0000714,DISB_000062,6,2026-01-12,40645.83,2026-02-20,40645.83
INST_0000715,DISB_000062,7,2026-02-11,40645.83,,
INST_0000716,DISB_000062,8,2026-03-13,40645.83,,
INST_0000717,DISB_000062,9,2026-04-12,40645.83,,
INST_0000718,DISB_000062,10,2026-05-12,40645.83,,
INST_0000719,DISB_000062,11,2026-06-11,40645.83,,
INST_0000720,DISB_000062,12,2026-07-11,40645.83,,
INST_0000721,DISB_000062,13,2026-08-10,40645.83,,
INST_0000722,DISB_000062,14,2026-09-09,40645.83,,
INST_0000723,DISB_000062,15,2026-10-09,40645.83,,
INST_0000724,DISB_000062,16,2026-11-08,40645.83,,
INST_0000725,DISB_000062,17,2026-12-08,40645.83,,
INST_0000726,DISB_000062,18,2027-01-07,40645.83,,
INST_0000727,DISB_000062,19,2027-02-06,40645.83,,
INST_0000728,DISB_000062,20,2027-03-08,40645.83,,
INST_0000729,DISB_000062,21,2027-04-07,40645.83,,
INST_0000730,DISB_000062,22,2027-05-07,40645.83,,
INST_0000731,DISB_000062,23,2027-06-06,40645.83,,
INST_0000732,DISB_000062,24,2027-07-06,40645.83,,
INST_0000733,DISB_000063,1,2025-02-22,48490.0,2025-02-20,48490.0
INST_0000734,DISB_000063,2,2025-03-24,48490.0,2025-03-22,48490.0
INST_0000735,DISB_000063,3,2025-04-23,48490.0,2025-05-05,48490.0
INST_0000736,DISB_000063,4,2025-05-23,48490.0,2025-05-23,48490.0
INST_0000737,DISB_000063,5,2025-06-22,48490.0,2025-06-19,48490.0
INST_0000738,DISB_000063,6,2025-07-22,48490.0,2025-07-20,48490.0
INST_0000739,DISB_000063,7,2025-08-21,48490.0,2025-08-17,48490.0
INST_0000740,DISB_000063,8,2025-09-20,48490.0,2025-09-20,48490.0
INST_0000741,DISB_000063,9,2025-10-20,48490.0,2025-10-20,48490.0
INST_0000742,DISB_000063,10,2025-11-19,48490.0,2025-11-15,48490.0
INST_0000743,DISB_000063,11,2025-12-19,48490.0,2025-12-19,48490.0
INST_0000744,DISB_000063,12,2026-01-18,48490.0,,
INST_0000745,DISB_000064,1,2025-07-24,126387.5,2025-07-22,126387.5
INST_0000746,DISB_000064,2,2025-08-23,126387.5,2025-08-21,126387.5
INST_0000747,DISB_000064,3,2025-09-22,126387.5,2025-09-19,126387.5
INST_0000748,DISB_000064,4,2025-10-22,126387.5,2025-10-17,126387.5
INST_0000749,DISB_000064,5,2025-11-21,126387.5,2025-11-17,126387.5
INST_0000750,DISB_000064,6,2025-12-21,126387.5,2025-12-20,126387.5
INST_0000751,DISB_000065,1,2026-01-29,61323.75,,
INST_0000752,DISB_000065,2,2026-02-28,61323.75,,
INST_0000753,DISB_000065,3,2026-03-30,61323.75,,
INST_0000754,DISB_000065,4,2026-04-29,61323.75,,
INST_0000755,DISB_000065,5,2026-05-29,61323.75,,
INST_0000756,DISB_000065,6,2026-06-28,61323.75,,
INST_0000757,DISB_000066,1,2025-11-30,52374.0,2025-11-30,52374.0
INST_0000758,DISB_000066,2,2025-12-30,52374.0,2025-12-26,52374.0
INST_0000759,DISB_000066,3,2026-01-29,52374.0,,
INST_0000760,DISB_000066,4,2026-02-28,52374.0,,
INST_0000761,DISB_000066,5,2026-03-30,52374.0,,
INST_0000762,DISB_000066,6,2026-04-29,52374.0,,
INST_0000763,DISB_000067,1,2025-09-07,31716.0,2025-10-15,31716.0
INST_0000764,DISB_000067,2,2025-10-07,31716.0,2025-10-03,31716.0
INST_0000765,DISB_000067,3,2025-11-06,31716.0,2025-11-06,31716.0
INST_0000766,DISB_000067,4,2025-12-06,31716.0,,
INST_0000767,DISB_000067,5,2026-01-05,31716.0,,
INST_0000768,DISB_000067,6,2026-02-04,31716.0,,
INST_0000769,DISB_000067,7,2026-03-06,31716.0,,
INST_0000770,DISB_000067,8,2026-04-05,31716.0,,
INST_0000771,DISB_000067,9,2026-05-05,31716.0,,
INST_0000772,DISB_000067,10,2026-06-04,31716.0,,
INST_0000773,DISB_000067,11,2026-07-04,31716.0,,
INST_0000774,DISB_000067,12,2026-08-03,31716.0,,
INST_0000775,DISB_000068,1,2025-11-18,17232.5,,
INST_0000776,DISB_000068,2,2025-12-18,17232.5,2025-12-16,17232.5
INST_0000777,DISB_000068,3,2026-01-17,17232.5,,
INST_0000778,DISB_000068,4,2026-02-16,17232.5,,
INST_0000779,DISB_000068,5,2026-03-18,17232.5,,
INST_0000780,DISB_000068,6,2026-04-17,17232.5,,
INST_0000781,DISB_000068,7,2026-05-17,17232.5,,
INST_0000782,DISB_000068,8,2026-06-16,17232.5,,
INST_0000783,DISB_000068,9,2026-07-16,17232.5,,
INST_0000784,DISB_000068,10,2026-08-15,17232.5,,
INST_0000785,DISB_000068,11,2026-09-14,17232.5,,
INST_0000786,DISB_000068,12,2026-10-14,17232.5,,
INST_0000787,DISB_000068,13,2026-11-13,17232.5,,
INST_0000788,DISB_000068,14,2026-12-13,17232.5,,
INST_0000789,DISB_000068,15,2027-01-12,17232.5,,
INST_0000790,DISB_000068,16,2027-02-11,17232.5,,
INST_0000791,DISB_000068,17,2027-03-13,17232.5,,
INST_0000792,DISB_000068,18,2027-04-12,17232.5,,
INST_0000793,DISB_000068,19,2027-05-12,17232.5,,
INST_0000794,DISB_000068,20,2027-06-11,17232.5,,
INST_0000795,DISB_000068,21,2027-07-11,17232.5,,
INST_0000796,DISB_000068,22,2027-08-10,17232.5,,
